www.gocharting.com,,,,,,
Fri Aug 04 2023 12:45:00 GMT+0530 (India Standard Time),206.8,213.2,188.5,191.3,42570,136215
Fri Aug 04 2023 13:00:00 GMT+0530 (India Standard Time),191.35,203.55,177.8,178,31995,137625
Fri Aug 04 2023 13:15:00 GMT+0530 (India Standard Time),177.6,194.4,154.1,159,56325,139140
Fri Aug 04 2023 13:30:00 GMT+0530 (India Standard Time),158.75,164.05,118.85,148.7,117720,143835
Fri Aug 04 2023 13:45:00 GMT+0530 (India Standard Time),149.8,149.8,125.75,126.1,36225,145095
Fri Aug 04 2023 14:00:00 GMT+0530 (India Standard Time),126,140.65,121.55,138.25,34110,141705
Fri Aug 04 2023 14:15:00 GMT+0530 (India Standard Time),139,152.85,133.05,138.35,33285,147720
Fri Aug 04 2023 14:30:00 GMT+0530 (India Standard Time),141.95,167.25,137,155.7,39330,149370
Fri Aug 04 2023 14:45:00 GMT+0530 (India Standard Time),155.65,172.3,147.7,162.05,35775,152055
Fri Aug 04 2023 15:00:00 GMT+0530 (India Standard Time),165.5,178.35,140,166.8,63615,150075
Fri Aug 04 2023 15:15:00 GMT+0530 (India Standard Time),166.85,172.65,155,155,72150,160185
Mon Aug 07 2023 09:15:00 GMT+0530 (India Standard Time),150.45,172.2,137.6,155,60347,165255
Mon Aug 07 2023 09:30:00 GMT+0530 (India Standard Time),150.9,176.3,135.3,172.8,71670,176565
Mon Aug 07 2023 09:45:00 GMT+0530 (India Standard Time),175,185.7,150.2,156.6,31965,177165
Mon Aug 07 2023 10:00:00 GMT+0530 (India Standard Time),159.3,165.95,144.9,160.9,25470,175110
Mon Aug 07 2023 10:15:00 GMT+0530 (India Standard Time),162.85,172.75,151.2,166.85,12015,175215
Mon Aug 07 2023 10:30:00 GMT+0530 (India Standard Time),166.3,170.2,154.6,157.5,42240,175440
Mon Aug 07 2023 10:45:00 GMT+0530 (India Standard Time),158.45,158.85,127.6,132.55,55440,182355
Mon Aug 07 2023 11:00:00 GMT+0530 (India Standard Time),132.85,137.6,128.35,133.4,28935,178005
Mon Aug 07 2023 11:15:00 GMT+0530 (India Standard Time),132.35,150.55,132.05,148.1,14370,179610
Mon Aug 07 2023 11:30:00 GMT+0530 (India Standard Time),148.5,148.5,130.05,144.85,9555,180885
Mon Aug 07 2023 11:45:00 GMT+0530 (India Standard Time),141.9,148.1,135.2,140.8,7680,180600
Mon Aug 07 2023 12:00:00 GMT+0530 (India Standard Time),141.45,145.05,132.45,137.6,9135,180705
Mon Aug 07 2023 12:15:00 GMT+0530 (India Standard Time),136.7,148.65,133,148.65,8130,180630
Mon Aug 07 2023 12:30:00 GMT+0530 (India Standard Time),151.6,156.4,139.7,144,15375,178305
Mon Aug 07 2023 12:45:00 GMT+0530 (India Standard Time),146.5,149.5,135,135,25155,188985
Mon Aug 07 2023 13:00:00 GMT+0530 (India Standard Time),135.5,142.65,132,142.6,19395,195540
Mon Aug 07 2023 13:15:00 GMT+0530 (India Standard Time),141,165.4,138.75,165.4,14400,194610
Mon Aug 07 2023 13:30:00 GMT+0530 (India Standard Time),165.65,170.5,154.05,163.55,20190,192330
Mon Aug 07 2023 13:45:00 GMT+0530 (India Standard Time),162.75,164,140.3,145,22980,195885
Mon Aug 07 2023 14:00:00 GMT+0530 (India Standard Time),143,147.75,125.1,131.4,21615,199710
Mon Aug 07 2023 14:15:00 GMT+0530 (India Standard Time),132.35,138.95,120.65,136.15,26445,201345
Mon Aug 07 2023 14:30:00 GMT+0530 (India Standard Time),136,141.75,126.05,136,20835,202950
Mon Aug 07 2023 14:45:00 GMT+0530 (India Standard Time),134,137.4,122.4,130.75,33705,203415
Mon Aug 07 2023 15:00:00 GMT+0530 (India Standard Time),131.05,132.5,120.9,128.95,27960,203445
Mon Aug 07 2023 15:15:00 GMT+0530 (India Standard Time),128.75,130,124,124.05,68610,210675
Tue Aug 08 2023 09:15:00 GMT+0530 (India Standard Time),127.5,134.6,116.5,129.15,67113,217335
Tue Aug 08 2023 09:30:00 GMT+0530 (India Standard Time),129.85,131.85,120.4,123.1,62010,215370
Tue Aug 08 2023 09:45:00 GMT+0530 (India Standard Time),124,126,114.8,125.4,24240,220095
Tue Aug 08 2023 10:00:00 GMT+0530 (India Standard Time),125.9,138.55,123.75,132.95,20400,220890
Tue Aug 08 2023 10:15:00 GMT+0530 (India Standard Time),133.6,165.15,131.5,161.05,66975,225465
Tue Aug 08 2023 10:30:00 GMT+0530 (India Standard Time),163.55,194,160,184.3,124560,264375
Tue Aug 08 2023 10:45:00 GMT+0530 (India Standard Time),184,195.8,171.75,178.25,46890,274185
Tue Aug 08 2023 11:00:00 GMT+0530 (India Standard Time),177.8,183.95,142.7,143.4,45480,276300
Tue Aug 08 2023 11:15:00 GMT+0530 (India Standard Time),141.35,143.8,133,134.1,31845,279285
Tue Aug 08 2023 11:30:00 GMT+0530 (India Standard Time),131.85,142.1,128.8,142.1,60420,292575
Tue Aug 08 2023 11:45:00 GMT+0530 (India Standard Time),141.2,149.7,137.35,137.35,42000,295455
Tue Aug 08 2023 12:00:00 GMT+0530 (India Standard Time),137.4,152.4,136.15,150.4,42810,291000
Tue Aug 08 2023 12:15:00 GMT+0530 (India Standard Time),150.8,154.4,143.65,149.25,28290,287445
Tue Aug 08 2023 12:30:00 GMT+0530 (India Standard Time),150.5,161.95,143.35,148.05,34650,292215
Tue Aug 08 2023 12:45:00 GMT+0530 (India Standard Time),148.2,151,135.45,140,11880,293265
Tue Aug 08 2023 13:00:00 GMT+0530 (India Standard Time),137,150,135.85,148.2,22860,293925
Tue Aug 08 2023 13:15:00 GMT+0530 (India Standard Time),148.55,156.3,143.5,145,37065,295740
Tue Aug 08 2023 13:30:00 GMT+0530 (India Standard Time),145.45,153.25,138.8,142.45,21255,291315
Tue Aug 08 2023 13:45:00 GMT+0530 (India Standard Time),142,145.95,137,140.6,15600,293985
Tue Aug 08 2023 14:00:00 GMT+0530 (India Standard Time),141.65,148.55,139.3,139.95,25440,296085
Tue Aug 08 2023 14:15:00 GMT+0530 (India Standard Time),142.25,156,132,151.85,47100,291735
Tue Aug 08 2023 14:30:00 GMT+0530 (India Standard Time),153.65,155,140.6,142.6,54075,292635
Tue Aug 08 2023 14:45:00 GMT+0530 (India Standard Time),140,141.55,120.8,127.45,76500,297210
Tue Aug 08 2023 15:00:00 GMT+0530 (India Standard Time),126.75,132.35,119.6,123.7,68760,298140
Tue Aug 08 2023 15:15:00 GMT+0530 (India Standard Time),123.3,128.9,120,128.9,110865,312405
Wed Aug 09 2023 09:15:00 GMT+0530 (India Standard Time),125.95,125.95,87,87.95,256606,341865
Wed Aug 09 2023 09:30:00 GMT+0530 (India Standard Time),88.05,90.95,83.15,85.7,239985,344355
Wed Aug 09 2023 09:45:00 GMT+0530 (India Standard Time),86.7,90,81.65,86.6,111600,339000
Wed Aug 09 2023 10:00:00 GMT+0530 (India Standard Time),86.8,89,80.55,81.95,62145,345255
Wed Aug 09 2023 10:15:00 GMT+0530 (India Standard Time),81.45,82.4,73.9,75.25,87540,350910
Wed Aug 09 2023 10:30:00 GMT+0530 (India Standard Time),75,78.5,73.5,75.95,112545,363075
Wed Aug 09 2023 10:45:00 GMT+0530 (India Standard Time),75.95,78.5,75,78.5,57390,380655
Wed Aug 09 2023 11:00:00 GMT+0530 (India Standard Time),78,78.45,68,70.85,128595,377055
Wed Aug 09 2023 11:15:00 GMT+0530 (India Standard Time),70.9,72.6,67.7,68.4,62925,391815
Wed Aug 09 2023 11:30:00 GMT+0530 (India Standard Time),68.4,70.45,67,67,53955,383760
Wed Aug 09 2023 11:45:00 GMT+0530 (India Standard Time),67.4,71.7,63.95,71.3,68280,379710
Wed Aug 09 2023 12:00:00 GMT+0530 (India Standard Time),71.45,72.9,68.35,72.1,38190,383955
Wed Aug 09 2023 12:15:00 GMT+0530 (India Standard Time),71.95,74.4,68.45,73.5,38760,386850
Wed Aug 09 2023 12:30:00 GMT+0530 (India Standard Time),73.75,79.45,71.75,73.85,69825,397815
Wed Aug 09 2023 12:45:00 GMT+0530 (India Standard Time),73.15,74.75,70.5,73.35,44820,395235
Wed Aug 09 2023 13:00:00 GMT+0530 (India Standard Time),73.8,75.35,71.9,73,22980,401835
Wed Aug 09 2023 13:15:00 GMT+0530 (India Standard Time),73.8,74,68.05,70.55,36210,407400
Wed Aug 09 2023 13:30:00 GMT+0530 (India Standard Time),71,75.05,69.3,72.35,26520,411945
Wed Aug 09 2023 13:45:00 GMT+0530 (India Standard Time),72,75.4,69.1,74.55,35580,417120
Wed Aug 09 2023 14:00:00 GMT+0530 (India Standard Time),75.5,82.1,72.3,79.2,69555,414915
Wed Aug 09 2023 14:15:00 GMT+0530 (India Standard Time),78.95,81,74.9,78.8,50490,414045
Wed Aug 09 2023 14:30:00 GMT+0530 (India Standard Time),79.05,90.35,78.2,88.45,171720,412725
Wed Aug 09 2023 14:45:00 GMT+0530 (India Standard Time),89.4,99.2,87.65,96.15,180870,392775
Wed Aug 09 2023 15:00:00 GMT+0530 (India Standard Time),96,102.2,91.45,100.5,248880,377715
Wed Aug 09 2023 15:15:00 GMT+0530 (India Standard Time),101.1,103.6,94,94.65,305460,450990
Thu Aug 10 2023 09:15:00 GMT+0530 (India Standard Time),90,91,70.5,72.95,400893,492885
Thu Aug 10 2023 09:30:00 GMT+0530 (India Standard Time),71.6,88,69.9,84.4,184455,489345
Thu Aug 10 2023 09:45:00 GMT+0530 (India Standard Time),85.15,88.05,76,79.45,165315,512040
Thu Aug 10 2023 10:00:00 GMT+0530 (India Standard Time),79.15,109.25,73,108.85,439125,534285
Thu Aug 10 2023 10:15:00 GMT+0530 (India Standard Time),108.95,117.75,58.25,62.3,540315,530670
Thu Aug 10 2023 10:30:00 GMT+0530 (India Standard Time),60.45,62.2,52.1,52.1,488370,564135
Thu Aug 10 2023 10:45:00 GMT+0530 (India Standard Time),53.1,64.55,51.6,59.85,303915,595020
Thu Aug 10 2023 11:00:00 GMT+0530 (India Standard Time),60.05,63.4,55.4,56.05,102900,613290
Thu Aug 10 2023 11:15:00 GMT+0530 (India Standard Time),55.85,60.35,55.85,56.9,183165,621345
Thu Aug 10 2023 11:30:00 GMT+0530 (India Standard Time),56.3,57.45,53.1,55.6,100770,608100
Thu Aug 10 2023 11:45:00 GMT+0530 (India Standard Time),55.45,62.25,53.9,60.05,187215,571155
Thu Aug 10 2023 12:00:00 GMT+0530 (India Standard Time),60.55,62,48.3,49.4,284805,622410
Thu Aug 10 2023 12:15:00 GMT+0530 (India Standard Time),49,50.9,46.35,50.25,263805,685770
Thu Aug 10 2023 12:30:00 GMT+0530 (India Standard Time),50.4,50.8,46.8,49.75,109335,704610
Thu Aug 10 2023 12:45:00 GMT+0530 (India Standard Time),49.15,50.5,46.75,48,137835,710295
Thu Aug 10 2023 13:00:00 GMT+0530 (India Standard Time),47.7,51.2,46.5,49.8,105600,713280
Thu Aug 10 2023 13:15:00 GMT+0530 (India Standard Time),49.4,52.1,37.15,40.3,248775,717810
Thu Aug 10 2023 13:30:00 GMT+0530 (India Standard Time),40.65,41.5,38.05,41.25,216570,735750
Thu Aug 10 2023 13:45:00 GMT+0530 (India Standard Time),41.1,41.25,32.6,34.1,328770,796200
Thu Aug 10 2023 14:00:00 GMT+0530 (India Standard Time),34.25,37.35,31.55,34.75,276210,811965
Thu Aug 10 2023 14:15:00 GMT+0530 (India Standard Time),34.7,37.7,34.7,35.35,298215,834000
Thu Aug 10 2023 14:30:00 GMT+0530 (India Standard Time),35.4,35.7,32.45,34.35,387585,933195
Thu Aug 10 2023 14:45:00 GMT+0530 (India Standard Time),34.5,36.45,33.8,34.35,490635,1083405
Thu Aug 10 2023 15:00:00 GMT+0530 (India Standard Time),34.65,39,34.55,38.5,891495,1206285
Thu Aug 10 2023 15:15:00 GMT+0530 (India Standard Time),38.45,40.4,35.1,35.15,1003845,1304460
Fri Aug 11 2023 09:15:00 GMT+0530 (India Standard Time),35.9,37.15,21.3,21.45,2504073,1678545
Fri Aug 11 2023 09:30:00 GMT+0530 (India Standard Time),21.2,23.2,20,21.45,1449360,1791105
Fri Aug 11 2023 09:45:00 GMT+0530 (India Standard Time),21.4,22,20.25,21.55,756870,1846830
Fri Aug 11 2023 10:00:00 GMT+0530 (India Standard Time),21.5,23.55,20.7,21.2,872490,1951170
Fri Aug 11 2023 10:15:00 GMT+0530 (India Standard Time),21.2,23.1,20.9,21.7,889035,1952310
Fri Aug 11 2023 10:30:00 GMT+0530 (India Standard Time),21.7,23.2,21.3,22,457350,1975965
Fri Aug 11 2023 10:45:00 GMT+0530 (India Standard Time),22.05,22.45,19.6,20.1,547320,1993305
Fri Aug 11 2023 11:00:00 GMT+0530 (India Standard Time),20,20,18.1,19.05,731685,1976325
Fri Aug 11 2023 11:15:00 GMT+0530 (India Standard Time),19.15,20.75,18.8,20.65,470850,1954980
Fri Aug 11 2023 11:30:00 GMT+0530 (India Standard Time),20.75,21,18.25,18.5,482220,1962450
Fri Aug 11 2023 11:45:00 GMT+0530 (India Standard Time),18.45,20.05,18.45,19.85,232965,1958835
Fri Aug 11 2023 12:00:00 GMT+0530 (India Standard Time),19.75,20.1,18.95,19.2,369525,2058015
Fri Aug 11 2023 12:15:00 GMT+0530 (India Standard Time),19.25,19.8,18.55,18.95,264000,2066190
Fri Aug 11 2023 12:30:00 GMT+0530 (India Standard Time),18.95,19.3,18.65,18.9,232080,2056935
Fri Aug 11 2023 12:45:00 GMT+0530 (India Standard Time),18.85,19.1,16.05,16.95,556590,2075850
Fri Aug 11 2023 13:00:00 GMT+0530 (India Standard Time),16.85,24.05,16.8,20.3,1798395,2004300
Fri Aug 11 2023 13:15:00 GMT+0530 (India Standard Time),20.4,20.5,16.85,17.75,653685,2004855
Fri Aug 11 2023 13:30:00 GMT+0530 (India Standard Time),17.7,18.4,16.3,17.05,602265,2012940
Fri Aug 11 2023 13:45:00 GMT+0530 (India Standard Time),17,17.3,16.2,16.65,355845,2038575
Fri Aug 11 2023 14:00:00 GMT+0530 (India Standard Time),16.65,16.9,15.4,16.45,638940,2053470
Fri Aug 11 2023 14:15:00 GMT+0530 (India Standard Time),16.45,16.8,15.85,16.2,381255,2047605
Fri Aug 11 2023 14:30:00 GMT+0530 (India Standard Time),16.25,16.8,15.3,15.8,616530,2087040
Fri Aug 11 2023 14:45:00 GMT+0530 (India Standard Time),15.8,17.15,15.3,16.6,703590,2087940
Fri Aug 11 2023 15:00:00 GMT+0530 (India Standard Time),16.65,16.85,14.5,15.65,1715775,2233440
Fri Aug 11 2023 15:15:00 GMT+0530 (India Standard Time),15.65,17.95,15.05,15.55,1632630,2137425
Mon Aug 14 2023 09:15:00 GMT+0530 (India Standard Time),13.7,13.7,8.4,10.55,3040968,2248905
Mon Aug 14 2023 09:30:00 GMT+0530 (India Standard Time),10.55,11,9.8,9.85,1511385,2281620
Mon Aug 14 2023 09:45:00 GMT+0530 (India Standard Time),9.8,10.05,9.4,9.75,840495,2362770
Mon Aug 14 2023 10:00:00 GMT+0530 (India Standard Time),9.8,10,9.45,9.5,523185,2402805
Mon Aug 14 2023 10:15:00 GMT+0530 (India Standard Time),9.45,9.9,9.35,9.45,440385,2443380
Mon Aug 14 2023 10:30:00 GMT+0530 (India Standard Time),9.5,9.65,9.05,9.3,388920,2456640
Mon Aug 14 2023 10:45:00 GMT+0530 (India Standard Time),9.2,9.5,9.1,9.15,312780,2507925
Mon Aug 14 2023 11:00:00 GMT+0530 (India Standard Time),9.15,9.3,8.7,8.7,399450,2497170
Mon Aug 14 2023 11:15:00 GMT+0530 (India Standard Time),8.75,8.85,8.35,8.6,565620,2416725
Mon Aug 14 2023 11:30:00 GMT+0530 (India Standard Time),8.55,8.75,8.4,8.6,186465,2402595
Mon Aug 14 2023 11:45:00 GMT+0530 (India Standard Time),8.55,8.65,8,8.15,384840,2427525
Mon Aug 14 2023 12:00:00 GMT+0530 (India Standard Time),8.2,8.7,7.8,8.05,359070,2421990
Mon Aug 14 2023 12:15:00 GMT+0530 (India Standard Time),8.1,8.15,7.3,7.35,549780,2419155
Mon Aug 14 2023 12:30:00 GMT+0530 (India Standard Time),7.35,7.5,7.05,7.1,406860,2420550
Mon Aug 14 2023 12:45:00 GMT+0530 (India Standard Time),7.1,7.25,6.65,7,399405,2365800
Mon Aug 14 2023 13:00:00 GMT+0530 (India Standard Time),7.05,7.1,6.8,6.9,266235,2362185
Mon Aug 14 2023 13:15:00 GMT+0530 (India Standard Time),6.85,6.9,6.35,6.5,357750,2383440
Mon Aug 14 2023 13:30:00 GMT+0530 (India Standard Time),6.45,6.75,6.3,6.5,291300,2328660
Mon Aug 14 2023 13:45:00 GMT+0530 (India Standard Time),6.5,7.2,6.4,7.2,630285,2295585
Mon Aug 14 2023 14:00:00 GMT+0530 (India Standard Time),7.25,9.3,7.15,8.5,1165215,2302785
Mon Aug 14 2023 14:15:00 GMT+0530 (India Standard Time),8.5,8.85,5.65,6,920745,2254740
Mon Aug 14 2023 14:30:00 GMT+0530 (India Standard Time),6.05,6.85,6,6.7,623550,2245290
Mon Aug 14 2023 14:45:00 GMT+0530 (India Standard Time),6.65,7.1,6.35,6.55,630330,2295540
Mon Aug 14 2023 15:00:00 GMT+0530 (India Standard Time),6.6,6.6,5.2,5.45,1648995,2431725
Mon Aug 14 2023 15:15:00 GMT+0530 (India Standard Time),5.4,5.75,5.15,5.3,1339380,2523510
Wed Aug 16 2023 09:15:00 GMT+0530 (India Standard Time),4.8,5.15,4.1,4.5,3056448,2867985
Wed Aug 16 2023 09:30:00 GMT+0530 (India Standard Time),4.45,4.7,4.35,4.4,1386480,2916735
Wed Aug 16 2023 09:45:00 GMT+0530 (India Standard Time),4.45,4.6,4.2,4.3,739635,2980425
Wed Aug 16 2023 10:00:00 GMT+0530 (India Standard Time),4.3,4.4,3.9,3.95,833940,2919705
Wed Aug 16 2023 10:15:00 GMT+0530 (India Standard Time),3.95,4.15,3.65,3.8,964470,2912400
Wed Aug 16 2023 10:30:00 GMT+0530 (India Standard Time),3.8,4.1,3.75,3.9,619440,3022620
Wed Aug 16 2023 10:45:00 GMT+0530 (India Standard Time),3.9,3.95,3.65,3.7,633810,3035745
Wed Aug 16 2023 11:00:00 GMT+0530 (India Standard Time),3.7,3.85,3.65,3.8,401190,3134805
Wed Aug 16 2023 11:15:00 GMT+0530 (India Standard Time),3.8,3.8,3.55,3.65,211410,3137460
Wed Aug 16 2023 11:30:00 GMT+0530 (India Standard Time),3.65,3.95,3.6,3.85,866250,3288525
Wed Aug 16 2023 11:45:00 GMT+0530 (India Standard Time),3.85,3.9,3.55,3.6,683490,3258240
Wed Aug 16 2023 12:00:00 GMT+0530 (India Standard Time),3.55,3.7,3.4,3.45,804600,3183990
Wed Aug 16 2023 12:15:00 GMT+0530 (India Standard Time),3.4,3.8,3.4,3.75,283890,3174240
Wed Aug 16 2023 12:30:00 GMT+0530 (India Standard Time),3.8,3.8,3.5,3.5,496560,3171675
Wed Aug 16 2023 12:45:00 GMT+0530 (India Standard Time),3.55,3.6,3.2,3.3,739695,3006285
Wed Aug 16 2023 13:00:00 GMT+0530 (India Standard Time),3.35,3.65,3.25,3.25,661845,3039780
Wed Aug 16 2023 13:15:00 GMT+0530 (India Standard Time),3.3,3.35,2.9,3.2,821145,3021885
Wed Aug 16 2023 13:30:00 GMT+0530 (India Standard Time),3.2,3.4,3.1,3.4,378825,2998305
Wed Aug 16 2023 13:45:00 GMT+0530 (India Standard Time),3.4,3.4,2.9,2.95,584685,2918550
Wed Aug 16 2023 14:00:00 GMT+0530 (India Standard Time),2.95,3,2.6,2.95,943425,2870175
Wed Aug 16 2023 14:15:00 GMT+0530 (India Standard Time),2.9,2.95,2.6,2.85,646155,2829105
Wed Aug 16 2023 14:30:00 GMT+0530 (India Standard Time),2.85,2.9,2.6,2.85,475170,2823240
Wed Aug 16 2023 14:45:00 GMT+0530 (India Standard Time),2.8,3.25,2.8,2.8,573765,2805405
Wed Aug 16 2023 15:00:00 GMT+0530 (India Standard Time),2.8,3.05,2.7,3,904110,2774805
Wed Aug 16 2023 15:15:00 GMT+0530 (India Standard Time),2.95,2.95,2.55,2.65,1554045,2647620
Thu Aug 17 2023 09:15:00 GMT+0530 (India Standard Time),1.95,2.8,1.95,2.55,3790143,3573165
Thu Aug 17 2023 09:30:00 GMT+0530 (India Standard Time),2.5,2.95,2.3,2.45,2519985,3914085
Thu Aug 17 2023 09:45:00 GMT+0530 (India Standard Time),2.45,3.1,2.35,3.05,2576805,4211970
Thu Aug 17 2023 10:00:00 GMT+0530 (India Standard Time),3.15,3.2,2.75,2.9,2243280,4455465
Thu Aug 17 2023 10:15:00 GMT+0530 (India Standard Time),2.9,3,2.6,2.75,1566285,4405365
Thu Aug 17 2023 10:30:00 GMT+0530 (India Standard Time),2.7,3.15,2.65,2.95,1406130,4554405
Thu Aug 17 2023 10:45:00 GMT+0530 (India Standard Time),2.95,3.1,2.75,2.75,1268580,4680180
Thu Aug 17 2023 11:00:00 GMT+0530 (India Standard Time),2.75,2.95,2.25,2.35,1044450,4632330
Thu Aug 17 2023 11:15:00 GMT+0530 (India Standard Time),2.35,2.75,2.15,2.75,1839675,4724865
Thu Aug 17 2023 11:30:00 GMT+0530 (India Standard Time),2.75,2.85,2.2,2.3,1800315,4742820
Thu Aug 17 2023 11:45:00 GMT+0530 (India Standard Time),2.25,2.4,1.95,1.95,856035,4762065
Thu Aug 17 2023 12:00:00 GMT+0530 (India Standard Time),2,2.1,1.85,1.9,1447965,4716285
Thu Aug 17 2023 12:15:00 GMT+0530 (India Standard Time),1.9,2.35,1.9,2.35,1338195,4938870
Thu Aug 17 2023 12:30:00 GMT+0530 (India Standard Time),2.35,2.45,2.05,2.1,1525860,5000325
Thu Aug 17 2023 12:45:00 GMT+0530 (India Standard Time),2.1,2.4,1.95,2,1887735,5240715
Thu Aug 17 2023 13:00:00 GMT+0530 (India Standard Time),1.95,2.15,1.35,1.55,2016840,4823160
Thu Aug 17 2023 13:15:00 GMT+0530 (India Standard Time),1.55,1.65,1.1,1.2,1537875,4505610
Thu Aug 17 2023 13:30:00 GMT+0530 (India Standard Time),1.25,1.25,0.9,0.95,846285,4358160
Thu Aug 17 2023 13:45:00 GMT+0530 (India Standard Time),0.9,0.95,0.8,0.85,710070,4304220
Thu Aug 17 2023 14:00:00 GMT+0530 (India Standard Time),0.85,0.9,0.6,0.65,1288440,4309485
Thu Aug 17 2023 14:15:00 GMT+0530 (India Standard Time),0.65,0.7,0.55,0.6,1245630,4396650
Thu Aug 17 2023 14:30:00 GMT+0530 (India Standard Time),0.65,0.65,0.5,0.5,739815,4296570
Thu Aug 17 2023 14:45:00 GMT+0530 (India Standard Time),0.5,0.55,0.2,0.25,2357055,3526770
Thu Aug 17 2023 15:00:00 GMT+0530 (India Standard Time),0.25,0.25,0.05,0.05,1503555,2880420
Thu Aug 17 2023 15:15:00 GMT+0530 (India Standard Time),0.05,0.1,0.05,0.05,597855,2465130
